"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors"
"NCSM","95481","0","Ictaluridae","Noturus furiosus","Fishing Creek, Avent Road (SR 1327), [ca. 19.8 kilometers NW center Battleboro]","Halifax-Nash",36.16407,-77.91716766,"North Carolina","25-Oct-17","FISH8-3309","William R. Cope, William T. Wood"
"NCSM","56800","1","Ictaluridae","Noturus gyrinus","Bennetts Creek, 2.0 miles upstream from mouth, [ca. 15.6 air miles ENE center Ahoskie]","Gates",36.3288,-76.70929718,"North Carolina","25-Sep-62","CH-5-B-4","NCWRC"
"NCSM","19757","4","Ictaluridae","Noturus insignis","New Hope Creek, at Erwin Road [SR 1734], [ca. 9.3 kilometers WSW center Durham]","Orange",35.97937,-79.00136566,"North Carolina","25-Sep-62","B62-12","Joseph R. Bailey and students"
"NCSM","8203","1","Ictaluridae","Ameiurus catus","Trent River, below NC 58 bridge, [ca. 3.9] air miles [WNW] center Trenton, [ca. 15.6 air miles SE center Kinston","Jones",35.0788,-77.41970062,"North Carolina","25-Sep-78","NUS1-16","NCWRC"
"NCSM","8222","1","Ictaluridae","Ameiurus catus","Trent River, SSR 1129 bridge [Free Bridge Road], 6.0 air miles W center Trenton","Jones",35.0637,-77.4611969,"North Carolina","25-Sep-78","FISH2-0292","NCWRC"
"NCSM","8204","1","Ictaluridae","Noturus furiosus","Trent River, below NC 58 bridge, [ca. 3.9] air miles [WNW] center Trenton, [ca. 15.6 air miles SE center Kinston","Jones",35.0788,-77.41970062,"North Carolina","25-Sep-78","NUS1-16","NCWRC"
"NCSM","8223","3","Ictaluridae","Noturus furiosus","Trent River, SSR 1129 bridge [Free Bridge Road], 6.0 air miles W center Trenton","Jones",35.0637,-77.4611969,"North Carolina","25-Sep-78","FISH2-0292","NCWRC"
"NCSM","8205","1","Ictaluridae","Noturus gyrinus","Trent River, below NC 58 bridge, [ca. 3.9] air miles [WNW] center Trenton, [ca. 15.6 air miles SE center Kinston","Jones",35.0788,-77.41970062,"North Carolina","25-Sep-78","NUS1-16","NCWRC"
"NCSM","8224","4","Ictaluridae","Noturus gyrinus","Trent River, SSR 1129 bridge [Free Bridge Road], 6.0 air miles W center Trenton","Jones",35.0637,-77.4611969,"North Carolina","25-Sep-78","FISH2-0292","NCWRC"
"NCSM","8206","17","Ictaluridae","Noturus insignis","Trent River, below NC 58 bridge, [ca. 3.9] air miles [WNW] center Trenton, [ca. 15.6 air miles SE center Kinston","Jones",35.0788,-77.41970062,"North Carolina","25-Sep-78","NUS1-16","NCWRC"
"NCSM","8225","22","Ictaluridae","Noturus insignis","Trent River, SSR 1129 bridge [Free Bridge Road], 6.0 air miles W center Trenton","Jones",35.0637,-77.4611969,"North Carolina","25-Sep-78","FISH2-0292","NCWRC"
"NCSM","16303","2","Ictaluridae","Noturus furiosus","Contentnea Creek, at SR 1225 [Speights Bridge Road], 4.2 air miles SW Walstonburg","Greene",35.5546,-77.75189972,"North Carolina","25-Sep-90","FISH4-0016","A Little, B Wynne, et al."
"NCSM","20666","1","Ictaluridae","Pylodictis olivaris","Little Tennessee River above SR 1455 bridge (Lost Bridge), 4.1 air miles WNW Wests Mill","Macon",35.2866,-83.47589874,"North Carolina","25-Sep-93","FCR-93-23","Fred C. Rohde, et al."
"NCSM","24925","1","Ictaluridae","Pylodictis olivaris","Little Tennessee River, off SR 1113 [Licklog Road], below swing bridge at Needmore","Swain",35.3251,-83.52300262,"North Carolina","25-Sep-93","FCR-93-21","Fred C. Rohde, Robert E. Jenkins, et al."
"NCSM","76657","1","Ictaluridae","Noturus sp. Pee Dee Broadtail Madtom","Shoe Heel Creek, off of Midway Road (SR 1131), [ca. 18.6 kilometers SSE center Laurinburg]","Robeson",34.62699,-79.36518097,"North Carolina","25-Sep-13","BKJ-130925.2","Brena K. Jones, B Kornegay"
"NCSM","8836","1","Ictaluridae","Noturus insignis","Mill Creek, at NC 50, 10.25 air miles SE Benson","Johnston",35.2898,-78.40899658,"North Carolina","25-26 April 1979","FISH2-0472","P Freed"
