"Institution.Source","Catalog.Number","Number.of.specimens","Family","Scientific.name","Locality","County","Latitude","Longitude","State","Date.Collected","Field.Locality.number","Collectors","...14","...15","...16","...17","...18","...19","...20","...21","...22","...23","...24","...25","...26","...27","...28","...29","...30","...31","...32","...33","...34","...35"
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06944,-77.01333,"NC","160915","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","NEW RIVER","",34.73639,-77.42778,"NC","160915","1201030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","BLOUNTS BAY","",35.44583,-76.96972,"NC","160916","528290000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","BLOUNTS BAY","",35.44667,-76.97139,"NC","160916","528290000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","DRNT/PNGO PT-SNDY/OFLD","",35.45639,-76.55528,"NC","160920","528060002","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","DRNT/PNGO PT-SNDY/OFLD","",35.45722,-76.55583,"NC","160920","528060002","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.13278,-77.92972,"NC","160920","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",34.97528,-76.7775,"NC","160921","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","SOUTH OF SNOW’S CUT","",33.99694,-77.9325,"NC","160922","1901030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.43806,-76.91222,"NC","160923","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.43889,-76.91028,"NC","160923","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.05972,-76.98,"NC","160928","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06222,-76.97944,"NC","160928","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44167,-76.81194,"NC","161005","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.09667,-77.92611,"NC","161005","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","GERMANTOWN BAY","",35.39694,-76.45389,"NC","161006","527020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06694,-76.98556,"NC","161006","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","DEEP BAY","",35.37806,-76.36722,"NC","161014","526010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.50944,-76.55556,"NC","161018","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.96417,-76.80472,"NC","161018","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.345,-76.63083,"NC","161019","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.02667,-76.90972,"NC","161019","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","BLOUNTS BAY","",35.44583,-76.93639,"NC","161020","528290000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","BLOUNTS BAY","",35.44639,-76.93917,"NC","161020","528290000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","90, LITTLE ALLIGATOR CREEK (RIVER)","",35.948,-76.124,"NC","161020","214010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.42361,-76.725,"NC","161025","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.16611,-77.96667,"NC","161025","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.4475,-76.84056,"NC","161026","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.44917,-76.84083,"NC","161026","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.97944,-76.84028,"NC","161026","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","SOUTH OF SNOW’S CUT","",34.03194,-77.91889,"NC","161026","1901030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","BROAD CREEK","",35.47917,-76.95306,"NC","161027","528170000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","BROAD CREEK","",35.48083,-76.95111,"NC","161027","528170000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.96694,-76.91056,"NC","161027","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","SOUTH OF SNOW’S CUT","",33.99389,-77.93417,"NC","161027","1901030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.54028,-76.59222,"NC","161102","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.02694,-76.98278,"NC","161102","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.37444,-76.71222,"NC","161103","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.46222,-76.91472,"NC","161108","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.13194,-77.95528,"NC","161110","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","RODMAN CREEK","",35.52778,-77.04889,"NC","161130","528220000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.145,-77.94444,"NC","161206","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.11583,-77.94444,"NC","161209","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.51333,-77.02806,"NC","170215","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.53472,-76.56611,"NC","170222","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","PR023, GOODWIN CREEK","",36.20346,-76.54209,"NC","170222","205050000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","PR010, WALTERS CREEK (RACCOON CREEK)","",36.18417,-76.46667,"NC","170223","205060000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.50861,-76.57889,"NC","170301","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.51167,-76.57944,"NC","170301","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06139,-77.00361,"NC","170301","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06167,-76.97111,"NC","170302","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06417,-76.97083,"NC","170302","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","ROSE BAY","",35.44139,-76.42361,"NC","170303","526000000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","ROSE BAY","",35.44194,-76.42472,"NC","170303","526000000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.3475,-76.6725,"NC","170307","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.43222,-76.88444,"NC","170308","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",34.93583,-76.71861,"NC","170308","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.16028,-77.95139,"NC","170315","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.05111,-76.99333,"NC","170321","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.53944,-76.59361,"NC","170322","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","GOOSE CREEK","",35.04583,-76.93667,"NC","170322","535110000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","E. OF BLUFF TO LONG SH./RODAN.","",35.35639,-76.11,"NC","170327","500170100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"5","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.34694,-76.63306,"NC","170328","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"8","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.12833,-77.92667,"NC","170328","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR047, DEEP SWAMP","",36.30828,-76.72623,"NC","170328","208150000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"8","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.46389,-76.92194,"NC","170329","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","ORCHARD CREEK","",35.05056,-76.64306,"NC","170329","535050000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR006, CHINKAPIN CREEK","",36.28436,-76.84277,"NC","170331","208140100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.16167,-77.96639,"NC","170404","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.52833,-76.56139,"NC","170405","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.53167,-76.55944,"NC","170405","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.06694,-76.9875,"NC","170405","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.41694,-76.69667,"NC","170411","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.02389,-76.98222,"NC","170411","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.12167,-77.95167,"NC","170411","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.43722,-76.90972,"NC","170412","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"8","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.4425,-76.91583,"NC","170412","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.01806,-76.89444,"NC","170412","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"25","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.01806,-76.89833,"NC","170412","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR016, ROCKYHOCK CREEK","",36.11113,-76.68618,"NC","170412","208010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",35.06361,-76.62333,"NC","170413","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"20","Lepisosteidae","Lepisosteus osseus","BROAD CREEK","",35.4825,-76.95306,"NC","170418","528170000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","BROAD CREEK","",35.48278,-76.95111,"NC","170418","528170000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.08333,-77.02278,"NC","170418","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.08417,-77.02556,"NC","170418","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR016, ROCKYHOCK CREEK","",36.11113,-76.68618,"NC","170418","208010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR018, AHOSKIE CREEK","",36.27481,-76.90173,"NC","170418","208140200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB008, POLLOCK CREEK (PEMBROKE CREEK)","",36.08815,-76.64137,"NC","170418","207020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","PR023, GOODWIN CREEK","",36.20346,-76.54209,"NC","170418","205050000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.0575,-76.975,"NC","170419","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.05861,-76.97389,"NC","170419","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.09722,-77.93222,"NC","170419","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB008, POLLOCK CREEK (PEMBROKE CREEK)","",36.08815,-76.64137,"NC","170419","207020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","E. OF BLUFF TO LONG SH./RODAN.","",35.36083,-76.1,"NC","170420","500170100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","DRNT/PNGO PT-SNDY/OFLD","",35.465,-76.55417,"NC","170420","528060002","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB010, QUEEN ANNE CREEK","",36.05594,-76.60601,"NC","170420","207010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR016, ROCKYHOCK CREEK","",36.11113,-76.68618,"NC","170421","208010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB010, QUEEN ANNE CREEK","",36.05594,-76.60601,"NC","170421","207010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB019, DRAINAGE DITCH","",36.06132,-76.61647,"NC","170421","207030000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"13","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.47111,-76.945,"NC","170425","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"17","Lepisosteidae","Lepisosteus osseus","LITTLE GOOSE CREEK","",35.47333,-76.9425,"NC","170425","528160000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"68","Lepisosteidae","Lepisosteus osseus","GREENS CREEK","",35.025,-76.71611,"NC","170425","535080000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"38","Lepisosteidae","Lepisosteus osseus","GREENS CREEK","",35.02667,-76.71639,"NC","170425","535080000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"18","Lepisosteidae","Lepisosteus osseus","GAYLORD BAY","",35.42028,-76.74833,"NC","170426","528090000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"11","Lepisosteidae","Lepisosteus osseus","GAYLORD BAY","",35.42361,-76.74972,"NC","170426","528090000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.98833,-76.84833,"NC","170426","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"14","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.99111,-76.84861,"NC","170426","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","NEW RIVER","",34.70111,-77.42722,"NC","170426","1201030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","NEW RIVER","",34.70389,-77.42639,"NC","170426","1201030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"12","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.38667,-76.76806,"NC","170427","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","CR017, CHINKAPIN CREEK","",36.25281,-76.84934,"NC","170427","208140100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB010, QUEEN ANNE CREEK","",36.05594,-76.60601,"NC","170427","207010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","PR012, MUDDY CREEK","",36.1175,-76.285,"NC","170427","205010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","PR028, WALTERS CREEK (RACCOON CREEK)","",36.17333,-76.47333,"NC","170427","205060000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","PR030, GOODWIN CREEK","",36.23063,-76.56331,"NC","170427","205050000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","CR017, CHINKAPIN CREEK","",36.25281,-76.84934,"NC","170428","208140100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","EB008, POLLOCK CREEK (PEMBROKE CREEK)","",36.08815,-76.64137,"NC","170428","207020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","EB010, QUEEN ANNE CREEK","",36.05594,-76.60601,"NC","170428","207010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","EB013, POLLOCK CREEK (PEMBROKE CREEK)","",36.05768,-76.62659,"NC","170428","207020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR002, DILLARD CREEK","",36.22942,-76.67333,"NC","170502","208020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB013, POLLOCK CREEK (PEMBROKE CREEK)","",36.05768,-76.62659,"NC","170502","207020000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"10","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",34.91972,-76.76472,"NC","170503","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","CR018, AHOSKIE CREEK","",36.27481,-76.90173,"NC","170503","208140200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","EB010, QUEEN ANNE CREEK","",36.05594,-76.60601,"NC","170503","207010000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"9","Lepisosteidae","Lepisosteus osseus","DRNT/PNGO PT-SNDY/OFLD","",35.52139,-76.62333,"NC","170504","528060002","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"4","Lepisosteidae","Lepisosteus osseus","DRNT/PNGO PT-SNDY/OFLD","",35.52167,-76.62667,"NC","170504","528060002","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"51","Lepisosteidae","Lepisosteus osseus","BEARD CREEK","",35.00944,-76.86972,"NC","170504","535100000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"59","Lepisosteidae","Lepisosteus osseus","BEARD CREEK","",35.00972,-76.86833,"NC","170504","535100000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","SOUTH OF SNOW’S CUT","",34.00056,-77.93167,"NC","170508","1901030100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"18","Lepisosteidae","Lepisosteus osseus","GOOSE CREEK","",36.04694,-76.93472,"NC","170509","535110000","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","E. OF BLUFF TO LONG SH./RODAN.","",35.36028,-76.10444,"NC","170510","500170100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","GUM PT./GARRISON PT. TO MOUTH","",35.37667,-76.74111,"NC","170510","528000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"16","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45222,-76.86167,"NC","170511","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"16","Lepisosteidae","Lepisosteus osseus","MAULS PT/RGGD PT-GUM PT/GRRSN PT","",35.45333,-76.85972,"NC","170511","528000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","PAR31, JACOBS CREEK","",35.336,-76.765,"NC","170512","528370200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","WALLACE CREEK","",34.67944,-77.37194,"NC","170515","1201020301","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"11","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",35.08167,-77.00278,"NC","170516","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"3","Lepisosteidae","Lepisosteus osseus","UPSTREAM OF MAULS PT/RAGGED PT","",35.51361,-77.01167,"NC","170517","528000300","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"6","Lepisosteidae","Lepisosteus osseus","MOUTH TO CHERRY PT/WILKINSON PT.","",34.92583,-76.74889,"NC","170517","535000100","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","NORTH OF SNOW’S CUT","",34.11333,-77.94222,"NC","170517","1901030200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"1","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.5075,-76.55194,"NC","170518","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"2","Lepisosteidae","Lepisosteus osseus","UPSTREAM DRNT/PUNGO PT","",35.50972,-76.55111,"NC","170518","528060003","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"8","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.95861,-76.89778,"NC","170518","535000200","",,,,,,,,,,,,,,,,,,,,,,
"NCDMF",,"22","Lepisosteidae","Lepisosteus osseus","CHERRY PT/WILK. PT TO NEW BERN","",34.96222,-76.89417,"NC","170518","535000200","",,,,,,,,,,,,,,,,,,,,,,
